# {"t_start": 1583172648.5508003, "env_id": "HaroldReach-v0"} 
r,l,t
-200.0,200,9676.763092
-200.0,200,9679.469528
-200.0,200,9682.157111
-200.0,200,9684.826504
-200.0,200,9687.523754
-200.0,200,9690.197597
-200.0,200,9692.886622
-117.0,200,9695.550837
-200.0,200,9698.216549
-77.0,200,9700.909679
-200.0,200,9703.669419
-200.0,200,9706.299252
-200.0,200,9708.995458
-34.0,200,9711.681455
-200.0,200,9714.296026
-200.0,200,9716.974046
-200.0,200,9719.664403
-47.0,200,9722.302145
-200.0,200,9725.010605
-200.0,200,9727.655614
-200.0,200,9730.2849
-200.0,200,9732.89545
-200.0,200,9735.591904
-200.0,200,9738.279204
-200.0,200,9740.956222
-200.0,200,9743.564891
-200.0,200,9746.264524
-200.0,200,9748.926326
-200.0,200,9751.611652
-168.0,200,9754.339865
-200.0,200,9757.046844
-24.0,200,9759.700651
-200.0,200,9762.368177
-200.0,200,9765.058114
-200.0,200,9767.752936
-200.0,200,9770.389053
-200.0,200,9773.077512
-134.0,200,9775.765597
-200.0,200,9778.504694
-200.0,200,9781.173734
-200.0,200,9783.937998
-179.0,200,9786.618922
-200.0,200,9789.291739
-200.0,200,9791.904314
-200.0,200,9792.916181
-200.0,200,9793.887453
-200.0,200,9794.852662
-200.0,200,9795.850058
-14.0,200,9796.809733
-200.0,200,9797.782151
-200.0,200,9798.775217
-1.0,200,9799.764831
-200.0,200,9800.699271
-200.0,200,9801.742437
-200.0,200,9804.372571
-200.0,200,9807.031899
-200.0,200,9809.6935
-200.0,200,9812.408576
-197.0,200,9815.027044
-200.0,200,9817.716738
-200.0,200,9820.397825
-34.0,200,9823.104796
-135.0,200,9825.795448
-200.0,200,9828.489902
-200.0,200,9831.13049
-200.0,200,9833.794946
-200.0,200,9836.479168
-200.0,200,9839.170555
-200.0,200,9841.827903
-200.0,200,9844.4918
-200.0,200,9847.202703
-175.0,200,9849.852709
-200.0,200,9852.541224
-160.0,200,9855.261905
-200.0,200,9857.949904
-200.0,200,9860.660684
-200.0,200,9863.368239
-200.0,200,9866.041099
-200.0,200,9868.774871
-200.0,200,9871.404164
-86.0,200,9874.0771
-200.0,200,9876.737499
-200.0,200,9879.401201
-200.0,200,9882.027671
-200.0,200,9884.747156
-200.0,200,9887.417993
-126.0,200,9890.111937
-196.0,200,9892.860966
-200.0,200,9895.533714
-200.0,200,9898.226114
-200.0,200,9900.914308
-200.0,200,9903.560564
-200.0,200,9906.262763
-200.0,200,9908.921758
-200.0,200,9911.582952
-200.0,200,9914.307829
-200.0,200,9916.996071
-200.0,200,9919.590756
-200.0,200,9922.277092
-60.0,200,9924.936304
-200.0,200,9927.6506
-199.0,200,9930.357775
-200.0,200,9933.083402
-200.0,200,9935.679595
-200.0,200,9936.617908
-200.0,200,9937.582672
-15.0,200,9938.552598
-192.0,200,9939.496556
-200.0,200,9940.468004
-200.0,200,9941.394113
-200.0,200,9942.346688
-200.0,200,9943.307432
-200.0,200,9944.28955
-200.0,200,9945.361354
-200.0,200,9948.033406
-45.0,200,9950.724
-200.0,200,9953.364783
-200.0,200,9956.044625
-200.0,200,9958.699802
-193.0,200,9961.33705
-200.0,200,9964.044502
-75.0,200,9966.709967
-200.0,200,9969.390596
-200.0,200,9972.101925
-200.0,200,9974.768099
-142.0,200,9977.456441
-200.0,200,9980.184965
-200.0,200,9982.866065
-145.0,200,9985.507378
-200.0,200,9988.21402
-200.0,200,9990.886802
-200.0,200,9993.580019
-200.0,200,9996.245503
-200.0,200,9998.942288
-200.0,200,10001.647394
-200.0,200,10004.259013
-80.0,200,10006.889863
-200.0,200,10009.536662
-200.0,200,10012.215816
-200.0,200,10014.840876
-107.0,200,10017.564243
-200.0,200,10020.280241
-200.0,200,10022.906941
-200.0,200,10025.596041
-200.0,200,10028.305974
-114.0,200,10030.973805
-198.0,200,10033.66082
-200.0,200,10036.345736
-200.0,200,10039.051602
-199.0,200,10041.679956
-200.0,200,10044.377116
-200.0,200,10046.994651
-200.0,200,10049.684046
-200.0,200,10052.360259
-200.0,200,10055.06514
-200.0,200,10057.702436
-200.0,200,10060.380983
-200.0,200,10063.098591
-200.0,200,10065.744634
-200.0,200,10068.440848
-200.0,200,10071.158478
-200.0,200,10073.791438
-170.0,200,10076.452211
-200.0,200,10079.077985
-200.0,200,10080.08087
-200.0,200,10081.069622
-200.0,200,10082.009318
-15.0,200,10082.983713
-200.0,200,10083.936553
-200.0,200,10084.927078
-200.0,200,10085.888715
-200.0,200,10086.849824
-200.0,200,10087.78898
-173.0,200,10088.871933
-200.0,200,10091.504828
-200.0,200,10094.155221
-200.0,200,10096.826183
-200.0,200,10099.514991
-200.0,200,10102.202736
-200.0,200,10104.852783
-200.0,200,10107.533326
-200.0,200,10110.193219
-188.0,200,10112.781926
-200.0,200,10115.512012
-192.0,200,10118.166746
-200.0,200,10120.871918
-200.0,200,10123.55204
-200.0,200,10126.220505
-200.0,200,10128.862724
-200.0,200,10131.53435
-200.0,200,10134.192237
-200.0,200,10136.871111
-200.0,200,10139.567902
-200.0,200,10142.275454
-200.0,200,10144.951419
-33.0,200,10147.600715
-200.0,200,10150.254021
-200.0,200,10152.896697
-40.0,200,10155.588739
-200.0,200,10158.260855
-200.0,200,10160.950983
-200.0,200,10163.607031
-200.0,200,10166.307792
-200.0,200,10169.020616
-200.0,200,10171.656527
-200.0,200,10174.360789
-136.0,200,10177.017508
-184.0,200,10179.727603
-200.0,200,10182.435417
-200.0,200,10185.085053
-159.0,200,10187.8363
-136.0,200,10190.552388
-200.0,200,10193.215198
-190.0,200,10195.867852
-200.0,200,10198.610412
-200.0,200,10201.207732
-200.0,200,10203.869353
-200.0,200,10206.525892
-137.0,200,10209.22336
-200.0,200,10211.840893
-98.0,200,10214.50161
-91.0,200,10217.215522
-200.0,200,10219.923369
-200.0,200,10222.514842
-200.0,200,10223.467529
-2.0,200,10224.452417
-200.0,200,10225.403411
-50.0,200,10226.442148
-200.0,200,10227.442104
-200.0,200,10228.420583
-200.0,200,10229.477927
-200.0,200,10230.927671
-8.0,200,10231.885541
-200.0,200,10232.952615
-200.0,200,10235.659264
-200.0,200,10238.354048
-194.0,200,10241.045882
-200.0,200,10243.741902
-200.0,200,10246.414233
-200.0,200,10249.183304
-198.0,200,10251.861834
-200.0,200,10254.501918
-200.0,200,10257.181705
-64.0,200,10259.846899
-200.0,200,10262.517146
-200.0,200,10265.141802
-109.0,200,10267.825453
-200.0,200,10270.47854
-200.0,200,10273.188155
-200.0,200,10275.810746
-177.0,200,10278.464242
-200.0,200,10281.120692
-200.0,200,10283.682958
-200.0,200,10286.341017
-190.0,200,10289.001464
-200.0,200,10291.690804
-200.0,200,10294.369269
-200.0,200,10297.066584
-200.0,200,10299.773275
-200.0,200,10302.427695
-200.0,200,10305.10125
-200.0,200,10307.763075
-78.0,200,10310.438868
-175.0,200,10313.121021
-200.0,200,10315.774023
-88.0,200,10318.471984
-200.0,200,10321.152659
-200.0,200,10323.817912
-200.0,200,10326.488236
-200.0,200,10329.141416
-190.0,200,10331.828094
-200.0,200,10334.531461
-200.0,200,10337.212946
-178.0,200,10339.910142
-200.0,200,10342.590674
-200.0,200,10345.289176
-200.0,200,10347.9865
-200.0,200,10350.636091
-200.0,200,10353.328618
-184.0,200,10356.05652
-200.0,200,10358.725036
-200.0,200,10361.424904
-200.0,200,10364.052385
-200.0,200,10366.617349
-200.0,200,10367.59619
-200.0,200,10368.596028
-200.0,200,10369.617859
-200.0,200,10370.584105
-200.0,200,10371.550498
-200.0,200,10372.569636
-200.0,200,10373.551485
-200.0,200,10374.52069
-200.0,200,10375.480348
-200.0,200,10376.580109
-200.0,200,10379.273369
-200.0,200,10381.940847
-200.0,200,10384.598506
-200.0,200,10387.292103
-200.0,200,10389.933872
-200.0,200,10392.600681
-200.0,200,10395.303513
-200.0,200,10397.912858
-200.0,200,10400.601016
-200.0,200,10403.282549
-142.0,200,10406.009446
-200.0,200,10408.647236
-200.0,200,10411.340239
-198.0,200,10414.014264
-110.0,200,10416.686965
-32.0,200,10419.386496
-200.0,200,10422.070107
-200.0,200,10424.709644
-199.0,200,10427.37013
-200.0,200,10430.134509
-200.0,200,10432.819301
-200.0,200,10435.60626
-200.0,200,10438.222611
-200.0,200,10440.882621
-198.0,200,10443.575395
-200.0,200,10446.252114
-200.0,200,10448.900609
-200.0,200,10451.646469
-200.0,200,10454.318125
-200.0,200,10456.964483
-200.0,200,10459.613224
-33.0,200,10462.34307
-43.0,200,10465.021439
-200.0,200,10467.635696
-200.0,200,10470.312544
-200.0,200,10472.947106
-200.0,200,10475.649089
-200.0,200,10478.340422
-200.0,200,10481.018228
-200.0,200,10483.657271
-161.0,200,10486.35004
-200.0,200,10489.024073
-200.0,200,10491.720329
-200.0,200,10494.378942
-200.0,200,10497.073594
-200.0,200,10499.749554
-87.0,200,10502.379726
-200.0,200,10505.04938
-147.0,200,10507.779498
-200.0,200,10510.323278
-200.0,200,10511.30973
-200.0,200,10512.268385
-200.0,200,10513.220613
-200.0,200,10514.206064
-69.0,200,10515.361191
-200.0,200,10516.353394
-200.0,200,10517.324523
-200.0,200,10518.346453
-200.0,200,10520.333916
-200.0,200,10521.342778
-200.0,200,10523.927687
-200.0,200,10526.663108
-187.0,200,10529.3291
-200.0,200,10532.008954
-200.0,200,10534.664238
-155.0,200,10537.359255
-200.0,200,10540.014055
-200.0,200,10542.694327
-186.0,200,10545.383702
-200.0,200,10548.018368
-200.0,200,10550.727968
-194.0,200,10553.409892
-200.0,200,10556.098679
-200.0,200,10558.735739
-200.0,200,10561.457247
-54.0,200,10564.101262
-200.0,200,10566.786183
-200.0,200,10569.48049
-200.0,200,10572.198944
-200.0,200,10574.846626
-200.0,200,10577.485151
-200.0,200,10580.173153
-200.0,200,10582.908626
-200.0,200,10585.60828
-200.0,200,10588.57132
-200.0,200,10591.2596
-60.0,200,10593.945773
-177.0,200,10596.640239
-200.0,200,10599.450203
-200.0,200,10602.138397
-200.0,200,10604.800364
-200.0,200,10607.487232
-175.0,200,10610.120177
-200.0,200,10612.755738
-200.0,200,10615.477879
-200.0,200,10618.245208
-200.0,200,10620.938718
-189.0,200,10623.615534
-200.0,200,10626.25477
-200.0,200,10628.933062
-200.0,200,10631.57391
-200.0,200,10634.214089
-200.0,200,10636.879906
-200.0,200,10639.558779
-103.0,200,10642.167124
-200.0,200,10644.866961
-200.0,200,10647.539189
-200.0,200,10650.214159
-200.0,200,10652.849634
-200.0,200,10655.426184
-200.0,200,10656.451912
-200.0,200,10657.415947
-200.0,200,10658.367476
-200.0,200,10659.408857
-200.0,200,10660.392474
-13.0,200,10661.334058
-8.0,200,10662.298937
-200.0,200,10663.253563
-200.0,200,10664.222344
-29.0,200,10665.260315
-200.0,200,10667.898148
-200.0,200,10670.600549
-200.0,200,10673.295441
-200.0,200,10676.006546
-200.0,200,10678.661811
-200.0,200,10681.323731
-21.0,200,10684.010427
-58.0,200,10686.723114
-200.0,200,10689.442531
-200.0,200,10692.061727
-200.0,200,10694.693574
-100.0,200,10697.35441
-150.0,200,10700.078843
-200.0,200,10702.786167
-200.0,200,10705.469773
-200.0,200,10708.160306
-200.0,200,10710.776291
-200.0,200,10713.439308
-200.0,200,10716.162704
-200.0,200,10718.822584
-200.0,200,10721.476727
-200.0,200,10724.257217
-178.0,200,10727.009922
-200.0,200,10729.690996
-108.0,200,10732.435672
-200.0,200,10735.110601
-195.0,200,10737.784913
-102.0,200,10740.445278
-200.0,200,10743.124109
-200.0,200,10745.759442
-200.0,200,10748.472195
-200.0,200,10751.140419
-122.0,200,10753.811287
-200.0,200,10756.582711
-32.0,200,10759.223285
-200.0,200,10761.860226
-200.0,200,10764.505155
-176.0,200,10767.229059
-195.0,200,10769.906136
-200.0,200,10772.614432
-200.0,200,10775.311339
-200.0,200,10777.974953
-200.0,200,10780.682094
-200.0,200,10783.355718
-200.0,200,10786.02551
-187.0,200,10788.770668
-200.0,200,10791.456798
-200.0,200,10794.11583
-200.0,200,10796.780388
-10.0,200,10799.466348
-200.0,200,10800.53281
-200.0,200,10801.549487
-200.0,200,10802.536148
-200.0,200,10803.50156
-23.0,200,10804.465105
-200.0,200,10805.442119
-200.0,200,10806.435649
-200.0,200,10807.489929
-200.0,200,10808.46394
-178.0,200,10809.527773
-200.0,200,10812.236438
-200.0,200,10814.947341
-60.0,200,10817.638012
-200.0,200,10820.315741
-200.0,200,10823.040302
-200.0,200,10825.71423
-200.0,200,10828.365698
-200.0,200,10831.009282
-200.0,200,10833.706466
-200.0,200,10836.421941
-200.0,200,10839.153408
-200.0,200,10841.854115
-200.0,200,10844.530476
-200.0,200,10847.237281
-200.0,200,10849.880477
-200.0,200,10852.549946
-200.0,200,10855.226307
-200.0,200,10857.887447
-200.0,200,10860.559705
-45.0,200,10863.267204
-200.0,200,10865.935169
-200.0,200,10868.585407
-200.0,200,10871.239763
-200.0,200,10873.962873
-200.0,200,10876.651037
-86.0,200,10879.339633
-143.0,200,10882.062615
-200.0,200,10884.734317
-192.0,200,10887.450134
-200.0,200,10890.157242
-200.0,200,10892.838322
-200.0,200,10895.412319
-145.0,200,10898.179058
-200.0,200,10900.809244
-200.0,200,10903.493847
-89.0,200,10906.17926
-69.0,200,10908.879097
-109.0,200,10911.589874
-200.0,200,10914.227811
-200.0,200,10916.937255
-200.0,200,10919.591598
-200.0,200,10922.332035
-200.0,200,10924.950201
-119.0,200,10927.622896
-193.0,200,10930.322922
-200.0,200,10933.004797
-178.0,200,10935.658693
-200.0,200,10938.262645
-200.0,200,10940.933054
-200.0,200,10943.525223
-200.0,200,10944.45488
-200.0,200,10945.444057
-14.0,200,10946.345738
-200.0,200,10947.459522
-182.0,200,10948.548383
-200.0,200,10949.48692
-14.0,200,10950.463759
-200.0,200,10951.455149
-200.0,200,10952.402481
-200.0,200,10953.447968
-200.0,200,10956.141375
-200.0,200,10958.796128
-121.0,200,10961.504379
-200.0,200,10964.185599
-200.0,200,10966.915724
-200.0,200,10969.58952
-200.0,200,10972.311383
-200.0,200,10975.02755
-200.0,200,10977.681782
-200.0,200,10980.341545
-156.0,200,10983.026562
-200.0,200,10985.678601
-200.0,200,10988.373759
-200.0,200,10991.064962
-200.0,200,10993.724691
-200.0,200,10996.396815
-200.0,200,10999.089302
-193.0,200,11001.792418
-200.0,200,11004.492833
-200.0,200,11007.178087
-200.0,200,11009.86097
-200.0,200,11012.622421
-200.0,200,11015.251122
-200.0,200,11017.965035
-200.0,200,11020.730388
-193.0,200,11023.458302
-200.0,200,11026.190479
-200.0,200,11028.890885
-200.0,200,11031.601594
-126.0,200,11034.251477
-200.0,200,11036.950156
-200.0,200,11039.655476
-200.0,200,11042.373274
-200.0,200,11045.05071
-199.0,200,11047.753429
-200.0,200,11050.461147
-200.0,200,11053.158189
-200.0,200,11055.82948
-161.0,200,11058.518972
-200.0,200,11061.267312
-124.0,200,11063.961409
-200.0,200,11066.667144
-200.0,200,11069.31278
-200.0,200,11071.961061
-200.0,200,11074.64782
-200.0,200,11077.329887
-119.0,200,11080.016336
-194.0,200,11082.619379
-200.0,200,11085.337296
-200.0,200,11088.063657
-200.0,200,11089.069413
-200.0,200,11090.076275
-61.0,200,11091.061383
-200.0,200,11092.226821
-200.0,200,11093.232167
-18.0,200,11094.176098
-200.0,200,11095.25114
-200.0,200,11096.203449
-200.0,200,11097.403211
-200.0,200,11098.510394
-150.0,200,11101.190829
-200.0,200,11103.937877
-200.0,200,11106.641803
-200.0,200,11109.304195
-200.0,200,11112.000078
-200.0,200,11114.666481
-200.0,200,11117.306641
-200.0,200,11119.964357
-200.0,200,11122.652993
-200.0,200,11125.289221
-200.0,200,11127.926526
-200.0,200,11130.569957
-200.0,200,11133.261548
-200.0,200,11135.94537
-200.0,200,11138.628082
-112.0,200,11141.348957
-200.0,200,11144.00313
-200.0,200,11146.692249
-111.0,200,11149.337673
-200.0,200,11152.063209
-200.0,200,11154.788919
-200.0,200,11157.421575
-129.0,200,11160.130041
-135.0,200,11162.80001
-200.0,200,11165.497662
-200.0,200,11168.172305
-200.0,200,11170.84904
-200.0,200,11173.498649
-200.0,200,11176.20682
-200.0,200,11178.884954
-200.0,200,11181.579364
-156.0,200,11184.248979
-200.0,200,11186.952697
-200.0,200,11189.698571
-200.0,200,11192.356802
-140.0,200,11195.035461
-184.0,200,11197.725176
-200.0,200,11200.331704
-83.0,200,11203.016141
-200.0,200,11205.664183
-145.0,200,11208.342052
-200.0,200,11211.054671
-200.0,200,11213.733103
-74.0,200,11216.40717
-200.0,200,11219.063935
-200.0,200,11221.790608
-200.0,200,11224.509034
-185.0,200,11227.237276
-200.0,200,11229.997771
-192.0,200,11233.107942
-200.0,200,11234.01531
-200.0,200,11234.982131
-200.0,200,11235.958234
-200.0,200,11236.908346
-200.0,200,11237.89068
-200.0,200,11238.868829
-200.0,200,11239.856065
-200.0,200,11240.841098
-200.0,200,11241.863191
-200.0,200,11242.93679
-200.0,200,11245.624758
-153.0,200,11248.313234
-200.0,200,11250.988217
-200.0,200,11253.636181
-200.0,200,11256.362101
-191.0,200,11259.088795
-200.0,200,11261.776755
-200.0,200,11264.485914
-200.0,200,11267.183565
-200.0,200,11269.862444
-200.0,200,11272.570333
-200.0,200,11275.208694
-200.0,200,11277.861113
-200.0,200,11280.604528
-200.0,200,11283.2823
-200.0,200,11285.984057
-200.0,200,11288.686047
-200.0,200,11291.355986
-200.0,200,11294.043474
-200.0,200,11296.748704
-200.0,200,11299.438508
-200.0,200,11302.055242
-200.0,200,11304.725395
-200.0,200,11307.455615
-37.0,200,11310.190873
-200.0,200,11312.924711
-200.0,200,11315.604892
-141.0,200,11318.271435
-200.0,200,11320.983123
-200.0,200,11323.66497
-200.0,200,11326.308175
-200.0,200,11328.969692
-200.0,200,11331.633542
-200.0,200,11334.31794
-200.0,200,11336.975402
-200.0,200,11339.65142
-200.0,200,11342.330981
-200.0,200,11345.027736
-200.0,200,11347.691943
-200.0,200,11350.399754
-200.0,200,11353.061053
-200.0,200,11355.759862
-200.0,200,11358.471578
-200.0,200,11361.166397
-200.0,200,11363.890115
-167.0,200,11366.571843
-200.0,200,11369.229462
-150.0,200,11371.912268
-200.0,200,11374.588728
-200.0,200,11377.211924
-200.0,200,11378.206815
-200.0,200,11379.195675
-200.0,200,11380.131069
-200.0,200,11381.06478
-200.0,200,11382.041874
-200.0,200,11383.014139
-200.0,200,11384.066184
-200.0,200,11385.052519
-200.0,200,11386.063198
-200.0,200,11387.089658
-200.0,200,11389.783056
-200.0,200,11392.402629
-197.0,200,11395.11967
-200.0,200,11397.736681
-200.0,200,11400.420972
-200.0,200,11403.120028
-200.0,200,11405.781731
-200.0,200,11408.472545
-200.0,200,11411.112551
-200.0,200,11413.786692
-200.0,200,11416.492069
-197.0,200,11419.241888
-200.0,200,11421.961847
-199.0,200,11424.59378
-200.0,200,11427.277481
-200.0,200,11429.976393
-200.0,200,11432.643259
-200.0,200,11435.305722
-200.0,200,11437.968808
-200.0,200,11440.672011
-191.0,200,11443.621003
-58.0,200,11446.282405
-200.0,200,11448.991437
-200.0,200,11451.708074
-200.0,200,11454.387967
-180.0,200,11457.087669
-200.0,200,11459.766171
-156.0,200,11462.490439
-200.0,200,11465.148239
-200.0,200,11467.823589
-200.0,200,11470.498837
-200.0,200,11473.197435
-200.0,200,11475.892502
-200.0,200,11478.606066
-200.0,200,11481.323625
-200.0,200,11484.026352
-200.0,200,11486.717175
-200.0,200,11489.408491
-200.0,200,11492.075344
-116.0,200,11494.79811
-158.0,200,11497.468276
-200.0,200,11500.263189
-71.0,200,11502.953272
-200.0,200,11505.621851
-200.0,200,11508.248415
-200.0,200,11510.937109
-200.0,200,11513.669332
-200.0,200,11516.411936
-200.0,200,11519.098564
-200.0,200,11521.7728
-200.0,200,11522.727501
-11.0,200,11523.720058
-17.0,200,11524.678074
-200.0,200,11525.628038
-200.0,200,11526.642004
-200.0,200,11527.627941
-200.0,200,11528.553755
-12.0,200,11529.510412
-200.0,200,11530.457889
-124.0,200,11531.557035
-200.0,200,11534.263062
-200.0,200,11536.965636
-169.0,200,11539.702158
-200.0,200,11542.353595
-200.0,200,11545.046533
-200.0,200,11547.775165
-200.0,200,11550.427682
-200.0,200,11553.096977
-200.0,200,11555.780565
-199.0,200,11558.468226
-200.0,200,11561.140822
-138.0,200,11563.849587
-200.0,200,11566.59356
-200.0,200,11569.262628
-200.0,200,11571.886589
-200.0,200,11574.562732
-200.0,200,11577.266626
-200.0,200,11579.987889
-200.0,200,11582.668377
-200.0,200,11585.349882
-200.0,200,11588.074167
-200.0,200,11590.77166
-200.0,200,11593.456645
-148.0,200,11596.113884
-200.0,200,11598.826743
-99.0,200,11601.450011
-200.0,200,11604.162715
-172.0,200,11606.855618
-200.0,200,11609.448454
-108.0,200,11612.128264
-200.0,200,11614.779131
-200.0,200,11617.487344
-200.0,200,11620.193982
-198.0,200,11622.936574
-200.0,200,11625.623696
-200.0,200,11628.315068
-200.0,200,11630.989172
-200.0,200,11633.651945
-200.0,200,11636.354401
-200.0,200,11639.037981
-200.0,200,11641.913679
-200.0,200,11644.657173
-200.0,200,11647.370623
-200.0,200,11650.040819
-200.0,200,11652.635873
-200.0,200,11655.279322
-200.0,200,11657.952559
-187.0,200,11660.685374
-134.0,200,11663.384281
-3.0,200,11666.017905
-200.0,200,11667.037241
-200.0,200,11667.975362
-200.0,200,11668.937594
-200.0,200,11669.903927
-172.0,200,11670.957565
-200.0,200,11671.95387
-200.0,200,11672.916796
-198.0,200,11673.870735
-200.0,200,11674.868789
-200.0,200,11675.963815
-200.0,200,11678.657776
-187.0,200,11681.311718
-200.0,200,11683.964741
-200.0,200,11686.613879
-200.0,200,11689.289144
-200.0,200,11691.955216
-200.0,200,11694.64162
-164.0,200,11697.32487
-200.0,200,11700.020406
-200.0,200,11702.692718
-188.0,200,11705.398154
-200.0,200,11708.101249
-200.0,200,11710.782718
-200.0,200,11713.439001
-200.0,200,11716.140153
-196.0,200,11718.834963
-200.0,200,11721.477487
-200.0,200,11724.16494
-200.0,200,11726.824291
-200.0,200,11729.465361
-200.0,200,11732.146257
-200.0,200,11734.843733
-200.0,200,11737.518553
-200.0,200,11740.173701
-200.0,200,11742.835045
-200.0,200,11745.497347
-200.0,200,11748.182422
-200.0,200,11750.824016
-45.0,200,11753.478266
-200.0,200,11756.169023
-200.0,200,11758.811261
-200.0,200,11761.410837
-81.0,200,11764.05788
-200.0,200,11766.708111
-200.0,200,11769.375105
-200.0,200,11772.006315
-200.0,200,11774.663463
-184.0,200,11777.326646
-200.0,200,11779.930902
-200.0,200,11782.577322
-21.0,200,11785.255312
-200.0,200,11787.853983
-200.0,200,11790.54685
-200.0,200,11793.196949
-126.0,200,11795.818221
-176.0,200,11798.45276
-200.0,200,11801.08983
-180.0,200,11803.730474
-200.0,200,11806.367535
-200.0,200,11808.955462
-200.0,200,11809.921122
-200.0,200,11810.85519
-7.0,200,11811.785597
-3.0,200,11812.714532
-200.0,200,11813.698892
-200.0,200,11814.662043
-200.0,200,11815.603464
-200.0,200,11816.521393
-200.0,200,11817.499946
-200.0,200,11818.543086
-200.0,200,11821.214185
-200.0,200,11823.906042
-200.0,200,11826.513841
-53.0,200,11829.092946
-200.0,200,11831.717473
-200.0,200,11834.306871
-38.0,200,11836.98737
-198.0,200,11839.648741
-60.0,200,11842.248367
-54.0,200,11844.885395
-130.0,200,11847.512742
-200.0,200,11850.154678
-200.0,200,11852.777212
-200.0,200,11855.43434
-200.0,200,11858.112544
-200.0,200,11860.722707
-200.0,200,11863.370484
-28.0,200,11865.991084
-198.0,200,11868.641759
-57.0,200,11871.256966
-200.0,200,11873.887753
-193.0,200,11876.472065
-200.0,200,11879.097845
-200.0,200,11881.735062
-18.0,200,11884.414137
-189.0,200,11887.018635
-77.0,200,11889.693848
-51.0,200,11892.375932
-187.0,200,11895.005357
-148.0,200,11897.622591
-164.0,200,11900.262415
-200.0,200,11902.931221
-172.0,200,11905.610769
-200.0,200,11908.263057
-200.0,200,11910.95024
-200.0,200,11913.622524
-200.0,200,11916.214425
-154.0,200,11918.891002
-200.0,200,11921.527303
-200.0,200,11924.148045
-200.0,200,11926.793158
-200.0,200,11929.407815
-200.0,200,11932.067982
-200.0,200,11934.728109
-200.0,200,11937.367468
-200.0,200,11939.977782
-200.0,200,11942.621589
-200.0,200,11945.284343
-200.0,200,11947.911602
-200.0,200,11950.516936
-200.0,200,11951.477952
-200.0,200,11952.493905
-200.0,200,11953.458941
-200.0,200,11954.446827
-200.0,200,11955.469384
-200.0,200,11956.415654
-200.0,200,11957.433449
-200.0,200,11958.380054
-200.0,200,11959.326021
-200.0,200,11960.350488
-200.0,200,11963.003768
-200.0,200,11965.669098
-32.0,200,11968.314631
-200.0,200,11970.93087
-200.0,200,11973.570187
-200.0,200,11976.224367
-200.0,200,11978.885291
-200.0,200,11981.569953
-200.0,200,11984.192063
-200.0,200,11986.842257
-128.0,200,11989.550454
-200.0,200,11992.227734
-200.0,200,11994.868939
-123.0,200,11997.520312
-200.0,200,12000.162269
-200.0,200,12002.805708
-200.0,200,12005.436775
-200.0,200,12008.125568
-200.0,200,12010.77023
-200.0,200,12013.396414
-200.0,200,12016.080573
-185.0,200,12018.936833
-200.0,200,12021.618085
-200.0,200,12024.302573
-200.0,200,12027.008925
-200.0,200,12029.595555
-200.0,200,12032.264634
-200.0,200,12034.997377
-200.0,200,12037.666486
-200.0,200,12040.265288
-200.0,200,12042.873422
-200.0,200,12045.508135
-200.0,200,12048.099752
-199.0,200,12050.731566
-183.0,200,12053.348563
-200.0,200,12055.965961
-196.0,200,12058.620574
-200.0,200,12061.210289
-200.0,200,12063.839136
-200.0,200,12066.383043
-200.0,200,12069.042985
-200.0,200,12071.665944
-200.0,200,12074.271198
-200.0,200,12076.927552
-200.0,200,12079.559623
-190.0,200,12082.218471
-200.0,200,12084.796654
-200.0,200,12087.441681
-184.0,200,12090.047275
-200.0,200,12092.589683
-200.0,200,12093.59674
-200.0,200,12094.508684
-200.0,200,12095.457141
-200.0,200,12096.586531
-200.0,200,12097.543077
-200.0,200,12098.497987
-200.0,200,12099.927778
-200.0,200,12100.902874
-200.0,200,12101.843286
-200.0,200,12102.872396
-200.0,200,12105.517469
-169.0,200,12108.201727
-200.0,200,12110.835037
-200.0,200,12113.440669
-198.0,200,12116.06164
-200.0,200,12118.7673
-158.0,200,12121.449986
-200.0,200,12124.128351
-196.0,200,12126.778894
-200.0,200,12129.481615
-200.0,200,12132.200794
-200.0,200,12134.927434
-200.0,200,12137.643687
-200.0,200,12140.315781
-200.0,200,12142.987906
-200.0,200,12145.664904
-200.0,200,12148.367001
-200.0,200,12151.039026
-200.0,200,12153.783228
-200.0,200,12156.435488
-199.0,200,12159.11278
-200.0,200,12161.787628
-200.0,200,12164.496519
-200.0,200,12167.193706
-200.0,200,12169.872109
-83.0,200,12172.594675
-194.0,200,12175.285571
-200.0,200,12177.851725
-149.0,200,12180.457654
-103.0,200,12183.104649
-156.0,200,12185.729293
-77.0,200,12188.392456
-200.0,200,12191.037218
-200.0,200,12193.726652
-200.0,200,12196.537677
-79.0,200,12199.289382
-200.0,200,12202.02087
-200.0,200,12204.73509
-200.0,200,12207.415841
-200.0,200,12210.148898
-200.0,200,12212.872916
-200.0,200,12215.58832
-136.0,200,12218.31485
-64.0,200,12221.046334
-200.0,200,12223.752535
-200.0,200,12226.411874
-200.0,200,12229.063129
-200.0,200,12231.762187
-129.0,200,12234.445417
-197.0,200,12237.051872
-200.0,200,12237.990456
-200.0,200,12239.03195
-200.0,200,12240.003916
-200.0,200,12241.028567
-200.0,200,12241.95809
-200.0,200,12242.937386
-200.0,200,12243.912921
-200.0,200,12244.858955
-200.0,200,12245.886937
